;bm_st;hy_rs;wi_on;wi_off;so_ro;nu;li_st;hc_cc;ng_cc;hc_st;ng_ce;ng_gt;ng_st;so_op;hy_rr
3901;4788;2378;3691;23022;21782;6319;4053;1449;2585;0;0;0;0;0;0
3902;4790;2078;3620;24802;21369;5488;4033;1447;2466;0;0;0;0;0;0
3903;4778;2076;3609;25993;20172;4974;4041;1419;2475;0;0;0;0;0;0
3904;4775;2214;3779;27254;17075;5069;4072;1438;2467;0;0;0;0;0;0
3905;4756;2455;3886;27742;13547;5531;4168;1398;2462;0;0;0;0;0;0
3906;4767;2513;4107;27346;9380;6186;4281;1237;2504;0;0;0;0;0;0
3907;4741;2510;3395;25908;4727;6162;4499;1296;2525;0;0;0;0;0;0
3908;4787;2441;3110;23337;1517;6202;5086;1276;2576;0;0;0;0;0;0
3909;4782;2368;3816;20508;118;6270;5325;1249;2594;0;0;0;0;0;0
3910;4793;2402;3868;18700;0;6292;4729;1207;2581;0;0;0;0;0;0
3911;4773;2413;3732;17930;0;6424;4369;1161;2575;0;0;0;0;0;0
3912;4761;2377;3855;17158;0;6515;4100;1481;2636;0;0;0;0;0;0
3913;4751;2319;3808;15951;0;6525;4028;1580;2748;0;0;0;0;0;0
3914;4759;2272;3551;15250;0;6591;4044;1467;2709;0;0;0;0;0;0
3915;4751;2316;3893;14258;0;6568;4043;1458;2727;0;0;0;0;0;0
3916;4731;2268;3915;13472;7;6339;4047;1449;2747;0;0;0;0;0;0
3917;4734;2345;3582;12821;414;6291;4065;1431;2774;0;0;0;0;0;0
3918;4738;2290;3223;11838;2710;6352;4046;1402;2772;0;0;0;0;0;0
3919;4747;2329;2930;9961;7552;6388;4262;1423;2569;0;0;0;0;0;0
3920;4771;2308;2799;10149;13604;6331;4325;1427;2332;0;0;0;0;0;0
3921;4776;2299;2490;10671;19173;6366;4430;1466;2306;0;0;0;0;0;0
3922;4797;2341;2479;10703;24239;6083;4159;1475;2271;0;0;0;0;0;0
3923;4807;2389;2332;10926;28182;5458;4139;1496;2240;0;0;0;0;0;0
3924;4810;2297;2229;10059;30526;5197;4174;1509;2235;0;0;0;0;0;0
3925;4805;2009;2197;9049;31644;4904;4170;1509;2239;0;0;0;0;0;0
3926;4804;1990;2178;8563;31089;4927;4201;1514;2230;0;0;0;0;0;0
3927;4782;1953;1929;8701;29232;4957;4233;1498;2253;0;0;0;0;0;0
3928;4789;2271;1893;8652;25600;5487;4750;1543;2262;0;0;0;0;0;0
3929;4777;2384;1963;6990;19834;6136;5647;1592;2311;0;0;0;0;0;0
3930;4777;2512;1910;5780;12389;6361;7209;1977;2642;0;0;0;0;0;0
3931;4775;2588;1571;4506;5553;6379;8547;2026;3137;0;0;0;0;0;0
3932;4781;2596;1151;3377;1595;6391;9140;2090;3205;0;0;0;0;0;0
3933;4780;2579;942;3042;133;6397;9210;2369;3275;0;0;0;0;0;0
3934;4784;2435;868;3150;0;6412;8877;2705;3380;0;0;0;0;0;0
3935;4771;2374;675;3286;0;6409;9053;2881;3659;0;0;0;0;0;0
3936;4765;2405;654;3374;0;6386;9062;2689;3811;0;0;0;0;0;0
3937;4743;2313;660;3273;0;6407;8899;2405;3691;0;0;0;0;0;0
3938;4711;2291;774;3253;0;6413;8907;2310;3691;0;0;0;0;0;0
3939;4699;2285;1002;3541;0;6420;9257;2289;3798;0;0;0;0;0;0
3940;4706;2271;1401;4165;8;6429;9657;2397;3943;0;0;0;0;0;0
3941;4704;2250;1741;4808;457;6438;10068;2484;4277;0;0;0;0;0;0
3942;4701;2412;2323;4782;2957;6432;10336;3156;4812;0;0;0;0;0;0
3943;4713;2463;2835;3654;8921;6424;10559;3881;4872;0;0;0;0;0;0
3944;4738;2491;3576;2403;16816;6377;10484;4016;4819;0;0;0;0;0;0
3945;4753;2348;4001;3010;24329;6348;10233;3850;4831;0;0;0;0;0;0
3946;4755;2303;3850;3805;30201;6194;10272;3634;4101;0;0;0;0;0;0
3947;4764;2329;3887;3976;34121;5945;9890;3537;3737;0;0;0;0;0;0
3948;4759;2372;4152;3976;36064;5804;8820;3566;3621;0;0;0;0;0;0
3949;4756;2470;4171;3797;36131;5803;8435;3422;3477;0;0;0;0;0;0
3950;4746;2366;4021;3459;34631;5799;9165;3359;3757;0;0;0;0;0;0
3951;4737;2427;3707;3127;31503;5824;10060;3365;3938;0;0;0;0;0;0
3952;4736;2463;2635;3008;26586;6146;10787;3567;4596;0;0;0;0;0;0
3953;4741;2356;1870;3298;19791;6459;11005;4311;5931;0;0;0;0;0;0
3954;4740;2453;1317;2774;11981;6479;11236;5394;6336;0;0;0;0;0;0
3955;4747;2446;1301;2249;5197;6497;11524;5936;6414;0;0;0;0;0;0
3956;4748;2420;1344;2141;1566;6581;11688;6236;6496;0;0;0;0;0;0
3957;4760;2395;1350;2715;122;6590;11868;6381;6572;0;0;0;0;0;0
3958;4752;2403;1318;3465;0;6596;11859;6421;6594;0;0;0;0;0;0
3959;4763;2391;1234;3477;0;6605;11888;5712;6521;0;0;0;0;0;0
3960;4767;2270;891;3525;0;6613;11964;5023;6607;0;0;0;0;0;0
3961;4755;2218;738;3462;0;6614;11823;4291;6356;0;0;0;0;0;0
3962;4765;2222;785;3013;0;6620;11844;4205;6387;0;0;0;0;0;0
3963;4750;2195;758;2583;0;6624;11949;4061;6338;0;0;0;0;0;0
3964;4732;2226;719;2350;6;6645;12193;4029;6541;0;0;0;0;0;0
3965;4736;2243;594;2274;415;6658;12262;4331;6906;0;0;0;0;0;0
3966;4735;2273;434;2059;2753;6667;12442;5054;7510;0;0;0;0;0;0
3967;4758;2347;338;1516;7646;6627;12570;5394;7691;0;0;0;0;0;0
3968;4780;2346;281;1073;13995;6436;12601;6171;7621;0;0;0;0;0;0
3969;4767;2284;192;956;20074;6364;12671;6705;7249;0;0;0;0;0;0
3970;4775;2317;138;969;25289;6335;12852;6423;7209;0;0;0;0;0;0
3971;4760;2323;142;1199;29069;6268;13090;5854;6945;0;0;0;0;0;0
3972;4775;2382;218;1431;31474;6373;13138;5463;6136;0;0;0;0;0;0
3973;4769;2419;192;1646;31876;6433;12526;5166;6064;0;0;0;0;0;0
3974;4738;2455;158;1887;30335;6451;12420;4911;6180;0;0;0;0;0;0
3975;4740;2306;176;1924;27773;6450;12233;5047;6495;0;0;0;0;0;0
3976;4738;2399;269;1829;23937;6427;12316;5229;7089;0;0;0;0;0;0
3977;4722;2377;313;1809;18116;6439;12428;5833;7746;0;0;0;0;0;0
3978;4727;2452;276;1985;11310;6432;12342;6768;7916;0;0;0;0;0;0
3979;4727;2488;265;1886;5300;6437;12259;7198;7997;0;0;0;0;0;0
3980;4733;2454;291;2104;1700;6572;12652;7214;8075;0;0;0;0;0;0
3981;4750;2571;241;2888;166;6588;12662;7181;8116;0;0;0;0;0;0
3982;4754;2563;193;3538;0;6598;12272;6939;8188;0;0;0;0;0;0
3983;4767;2387;134;3948;0;6601;12233;6129;8123;0;0;0;0;0;0
3984;4767;2392;68;4211;0;6608;12225;5001;7731;0;0;0;0;0;0
3985;4758;2333;70;4477;0;6618;12023;4553;7461;0;0;0;0;0;0
3986;4753;2425;87;4570;0;6625;12044;4467;7519;0;0;0;0;0;0
3987;4737;2410;150;4629;0;6633;11934;4347;7134;0;0;0;0;0;0
3988;4726;2364;237;4746;7;6639;12012;4311;7423;0;0;0;0;0;0
3989;4720;2309;349;4959;530;6653;11967;4927;7599;0;0;0;0;0;0
3990;4715;2361;421;4540;3089;6657;12255;5852;8389;0;0;0;0;0;0
3991;4735;2442;442;2842;8158;6653;12335;6390;8563;0;0;0;0;0;0
3992;4753;2473;622;1248;15079;6506;12309;6767;8716;0;0;0;0;0;0
3993;4734;2476;630;914;22078;6343;12288;7225;8516;0;0;0;0;0;0
3994;4739;2410;564;1110;27949;6322;11909;7224;8300;0;0;0;0;0;0
3995;4718;2404;558;1530;31814;6305;11821;7071;8079;0;0;0;0;0;0
3996;4705;2415;530;1671;33747;6299;11603;7095;7950;0;0;0;0;0;0
3997;4691;2369;545;1677;33811;6299;11408;7212;7848;0;0;0;0;0;0
3998;4666;2339;493;1624;32165;6288;11437;7275;8196;0;0;0;0;0;0
3999;4660;2344;410;1667;28989;6289;11744;7115;8369;0;0;0;0;0;0
4000;4604;2399;433;1708;24280;6406;12036;7218;8330;0;0;0;0;0;0
4001;4403;2335;567;1885;18210;6427;12214;7419;8387;0;0;0;0;0;0
4002;4413;2318;723;2383;11296;6425;12246;7949;8565;0;0;0;0;0;0
4003;4417;2445;970;3215;5191;6425;12292;8119;8676;0;0;0;0;0;0
4004;4433;2457;1168;4390;1708;6423;12319;8007;8781;0;0;0;0;0;0
4005;4437;2332;1556;6757;176;6445;12293;8113;8854;0;0;0;0;0;0
4006;4439;2249;2036;9340;0;6426;12439;7699;8827;0;0;0;0;0;0
4007;4458;2300;2354;11049;0;6425;12124;6544;8457;0;0;0;0;0;0
4008;4443;2261;2379;11627;0;6427;12006;5137;7146;0;0;0;0;0;0
4009;4427;2367;2168;12033;0;6421;11845;4617;6428;0;0;0;0;0;0
4010;4435;2294;1721;12758;0;6432;11814;4222;5623;0;0;0;0;0;0
4011;4440;2289;1390;13152;0;6460;11836;3779;5233;0;0;0;0;0;0
4012;4431;2270;1280;13049;8;6441;11666;3676;5209;0;0;0;0;0;0
4013;4420;2295;1208;12632;458;6333;11747;4467;5881;0;0;0;0;0;0
4014;4409;2325;1299;11040;2849;6337;12016;5259;7598;0;0;0;0;0;0
4015;4422;2362;1300;7652;8290;6355;12228;5823;7955;0;0;0;0;0;0
4016;4432;2477;1264;4464;15588;6344;12183;5932;7739;0;0;0;0;0;0
4017;4424;2478;1133;2920;22735;6332;11884;6361;7740;0;0;0;0;0;0
4018;4398;2387;1173;2877;28115;6321;11691;6492;7654;0;0;0;0;0;0
4019;4380;2330;1549;3763;32078;6307;11360;6524;7487;0;0;0;0;0;0
4020;4369;2252;2116;5551;33902;6288;11035;5949;6293;0;0;0;0;0;0
4021;4285;2213;2512;7465;33947;6253;10891;5201;5836;0;0;0;0;0;0
4022;4181;2240;2689;8049;32577;6221;10719;4560;5350;0;0;0;0;0;0
4023;4254;2236;3147;7824;29527;6101;11296;4834;5740;0;0;0;0;0;0
4024;4148;2221;3581;7488;24852;6226;11427;5534;6653;0;0;0;0;0;0
4025;4131;2265;3988;7041;18561;6227;11532;6249;7805;0;0;0;0;0;0
4026;4129;2318;3616;6619;11433;6240;11706;6747;8033;0;0;0;0;0;0
4027;4243;2383;3224;6195;5160;6275;11979;7321;8154;0;0;0;0;0;0
4028;4192;2340;2039;6677;1510;6284;12018;7574;8329;0;0;0;0;0;0
4029;4191;2271;1566;9260;114;6287;11962;7596;8378;0;0;0;0;0;0
4030;4208;2294;1767;9571;0;6294;11913;7198;8194;0;0;0;0;0;0
4031;4347;2308;1633;9214;0;6411;11891;6015;7664;0;0;0;0;0;0
4032;4369;2194;1166;8374;0;6532;12006;5009;7312;0;0;0;0;0;0
4033;4396;2240;820;7213;0;6536;11776;4643;7167;0;0;0;0;0;0
4034;4426;2157;750;6193;0;6545;11799;4547;6765;0;0;0;0;0;0
4035;4416;2195;685;5620;0;6551;12157;4565;6374;0;0;0;0;0;0
4036;4363;2172;811;5253;8;6555;12492;4577;6229;0;0;0;0;0;0
4037;4375;2223;913;5369;450;6558;12520;4735;6699;0;0;0;0;0;0
4038;4369;2411;882;4901;2876;6547;12595;5708;7774;0;0;0;0;0;0
4039;4356;2403;624;3164;8049;6435;12583;6637;8062;0;0;0;0;0;0
4040;4361;2441;675;1786;14977;6338;12564;7316;7682;0;0;0;0;0;0
4041;4358;2342;995;1986;21674;6270;12353;7586;7334;0;0;0;0;0;0
4042;4311;2263;2053;3098;26756;6281;12006;7587;7195;0;0;0;0;0;0
4043;4288;2290;2263;3892;30346;6271;11844;7289;7186;0;0;0;0;0;0
4044;4213;2308;1806;3944;32276;6329;11570;6913;7145;0;0;0;0;0;0
4045;4215;2120;2097;3352;32462;6328;11762;6634;6541;0;0;0;0;0;0
4046;4215;2134;2722;2985;31085;6267;12003;6488;6481;0;0;0;0;0;0
4047;4200;2262;2794;3075;27988;6274;12154;6308;6583;0;0;0;0;0;0
4048;4200;2230;3118;3194;23486;6265;12433;6047;6974;0;0;0;0;0;0
4049;4220;2327;3777;3754;17452;6340;12636;6255;7625;0;0;0;0;0;0
4050;4152;2246;4247;4138;10598;6357;12811;6563;7764;0;0;0;0;0;0
4051;4201;2304;4600;4396;4900;6360;12868;6734;7775;0;0;0;0;0;0
4052;4208;2275;4542;5156;1530;6404;13014;6330;7775;0;0;0;0;0;0
4053;4228;2302;3409;6798;116;6413;13023;6230;7906;0;0;0;0;0;0
4054;4252;2246;3813;8415;0;6434;12791;6082;7619;0;0;0;0;0;0
4055;4295;2133;3555;8149;0;6440;12714;5535;6952;0;0;0;0;0;0
4056;4295;2279;2460;8001;0;6517;13001;3619;5122;0;0;0;0;0;0
4057;4284;2347;1628;7831;0;6532;12927;3105;4763;0;0;0;0;0;0
4058;4323;2197;1545;7106;0;6537;12769;2668;4976;0;0;0;0;0;0
4059;4372;2158;2061;6949;0;6537;12575;2685;5103;0;0;0;0;0;0
4060;4384;2189;2644;6977;7;6537;12562;2570;4842;0;0;0;0;0;0
4061;4393;2116;2550;7233;506;6503;12373;2498;5034;0;0;0;0;0;0
4062;4399;2206;2369;7049;3135;6451;11957;2445;5133;0;0;0;0;0;0
4063;4414;2237;1887;5893;7883;6448;11932;2476;5221;0;0;0;0;0;0
4064;4417;2194;2219;5445;14067;6398;11235;2821;5131;0;0;0;0;0;0
4065;4411;2235;2959;6087;20082;6131;10503;3134;4442;0;0;0;0;0;0
4066;4312;2328;3191;6261;25555;5956;9395;3560;3571;0;0;0;0;0;0
4067;4322;2208;2950;5633;29488;5964;8822;3826;3322;0;0;0;0;0;0
4068;4347;2101;2201;5207;31660;6024;8410;3753;3273;0;0;0;0;0;0
4069;4375;2190;1842;3925;31964;6049;8569;3757;2957;0;0;0;0;0;0
4070;4381;2148;1637;3082;29980;6036;9296;3776;3026;0;0;0;0;0;0
4071;4383;2199;1262;2629;26575;6103;9793;3788;3306;0;0;0;0;0;0
4072;4382;2174;938;2371;22218;6250;10571;3539;3928;0;0;0;0;0;0
4073;4364;2134;831;2424;16590;6374;11245;3264;4613;0;0;0;0;0;0
4074;4353;2229;629;2997;10206;6384;11913;2836;5123;0;0;0;0;0;0
4075;4276;2173;751;3383;4898;6389;11960;3051;5160;0;0;0;0;0;0
4076;4326;2295;787;3911;1548;6477;12019;3119;5197;0;0;0;0;0;0
4077;4377;2285;784;4969;121;6517;12028;3486;5252;0;0;0;0;0;0
4078;4405;2316;881;6468;0;6525;12043;3605;5192;0;0;0;0;0;0
4079;4474;2142;651;8734;0;6517;11672;3416;4632;0;0;0;0;0;0
4080;4470;2125;687;9456;0;6524;10239;2692;3530;0;0;0;0;0;0
4081;4449;2161;1176;11098;0;6527;10160;2186;2958;0;0;0;0;0;0
4082;4461;2137;1834;12535;0;6517;8587;2449;2626;0;0;0;0;0;0
4083;4443;2126;2415;13067;0;6491;7327;2464;2563;0;0;0;0;0;0
4084;4432;2166;2483;14006;7;6481;6980;2249;2535;0;0;0;0;0;0
4085;4431;2160;3606;14871;378;6328;6590;2185;2476;0;0;0;0;0;0
4086;4440;2130;5207;14316;2255;6240;6478;2167;2485;0;0;0;0;0;0
4087;4441;2199;5575;12933;5684;6288;6595;2179;2486;0;0;0;0;0;0
4088;4459;2175;5117;11443;9841;6433;6895;2182;2604;0;0;0;0;0;0
4089;4459;2218;4633;11626;14164;6441;6957;1824;2615;0;0;0;0;0;0
4090;4453;2225;4375;12767;18539;6401;6791;1786;2610;0;0;0;0;0;0
4091;4365;2150;4434;13378;22257;6055;6312;1817;2590;0;0;0;0;0;0
4092;4388;2119;3934;14132;24842;6111;6217;1562;2542;0;0;0;0;0;0
4093;4369;2150;3952;12692;25346;5651;6201;1561;2532;0;0;0;0;0;0
4094;4395;2114;3072;11110;24814;5708;5932;1535;2533;0;0;0;0;0;0
4095;4380;2208;1819;8994;22275;6313;6185;1288;2559;0;0;0;0;0;0
4096;4374;2256;1264;6436;17865;6440;8327;1345;2645;0;0;0;0;0;0
4097;4371;2272;1290;3996;12198;6442;10988;1538;3099;0;0;0;0;0;0
4098;4398;2265;997;2919;7330;6454;12099;2115;3682;0;0;0;0;0;0
4099;4410;2332;702;2560;3655;6527;12481;2648;4349;0;0;0;0;0;0
4100;4437;2347;705;2888;1187;6532;12927;3044;4532;0;0;0;0;0;0
4101;4455;2387;732;3609;127;6538;13145;3092;4572;0;0;0;0;0;0
4102;4470;2286;770;5279;0;6544;13148;3198;4552;0;0;0;0;0;0
4103;4420;2281;1159;7697;0;6534;13046;2939;3981;0;0;0;0;0;0
4104;4462;2325;1313;8863;0;6546;12915;2714;3661;0;0;0;0;0;0
4105;4451;2316;1243;9028;0;6559;12783;2605;3797;0;0;0;0;0;0
4106;4454;2280;1151;9073;0;6557;12819;2531;3815;0;0;0;0;0;0
4107;4437;2278;1648;9502;0;6564;12412;2218;3612;0;0;0;0;0;0
4108;4423;2406;1744;10034;5;6570;12614;2306;3571;0;0;0;0;0;0
4109;4425;2328;1404;9919;308;6573;13288;2795;4210;0;0;0;0;0;0
4110;4418;2434;1649;10045;1864;6525;13451;3133;4822;0;0;0;0;0;0
4111;4436;2340;2409;10095;5389;6512;13490;3652;5908;0;0;0;0;0;0
4112;4463;2364;3241;10237;11112;6506;13533;4335;5771;0;0;0;0;0;0
4113;4473;2285;3909;9919;17179;6507;13570;4765;5887;0;0;0;0;0;0
4114;4479;2249;4349;9980;21903;6494;13398;4544;6015;0;0;0;0;0;0
4115;4454;2432;4335;9890;24901;6484;13332;4375;5948;0;0;0;0;0;0
4116;4373;2371;3681;9392;26532;6458;13324;4375;5960;0;0;0;0;0;0
4117;4369;2343;2947;9088;27447;6463;13310;4432;5884;0;0;0;0;0;0
4118;4387;2196;2592;9090;26661;6459;13302;4483;5826;0;0;0;0;0;0
4119;4377;2202;2689;9333;24519;6467;13008;4243;5893;0;0;0;0;0;0
4120;4374;2231;3085;9403;20707;6458;12641;4544;6306;0;0;0;0;0;0
4121;4392;2275;3517;9464;15426;6446;12908;4698;6548;0;0;0;0;0;0
4122;4433;2296;3530;9782;9259;6438;13002;4721;6639;0;0;0;0;0;0
4123;4450;2280;3315;9702;4050;6436;13348;4769;6700;0;0;0;0;0;0
4124;4466;2201;3504;10190;1189;6438;13345;4585;6533;0;0;0;0;0;0
4125;4465;2235;4004;10646;87;6455;13345;4548;6494;0;0;0;0;0;0
4126;4462;2221;4161;9522;0;6466;13491;4623;6626;0;0;0;0;0;0
4127;4460;2231;3497;8527;0;6578;13311;4335;6356;0;0;0;0;0;0
4128;4464;2183;3232;8029;0;6612;12765;3978;5750;0;0;0;0;0;0
4129;4453;2220;2753;7607;0;6614;12722;3569;5256;0;0;0;0;0;0
4130;4449;2266;2634;7323;0;6618;12760;3407;5097;0;0;0;0;0;0
4131;4433;2207;2578;6618;0;6630;12834;3631;5286;0;0;0;0;0;0
4132;4391;2120;2728;6396;4;6640;13093;3782;5277;0;0;0;0;0;0
4133;4392;2124;3010;6054;264;6638;13288;4302;5917;0;0;0;0;0;0
4134;4423;2179;3246;5763;1809;6626;13443;5248;7543;0;0;0;0;0;0
4135;4442;2270;3068;5497;4799;6637;13570;6013;8601;0;0;0;0;0;0
4136;4462;2364;2958;5819;8855;6625;13322;6170;8538;0;0;0;0;0;0
4137;4469;2208;3369;5584;12971;6625;13097;6072;8464;0;0;0;0;0;0
4138;4497;2382;3258;5139;15658;6626;13202;6045;8669;0;0;0;0;0;0
4139;4502;2503;3110;4571;17656;6623;13602;6157;8656;0;0;0;0;0;0
4140;4513;2457;2396;4174;18753;6607;13682;6063;8614;0;0;0;0;0;0
4141;4513;2327;2439;3883;19100;6473;13667;5937;8551;0;0;0;0;0;0
4142;4510;2266;2231;3927;18315;6460;13637;5845;8511;0;0;0;0;0;0
4143;4492;2293;2019;4140;16946;6581;13541;6046;8540;0;0;0;0;0;0
4144;4485;2191;2009;4240;14244;6591;13609;6349;8553;0;0;0;0;0;0
4145;4478;2300;2532;4084;10864;6586;13609;6477;8585;0;0;0;0;0;0
4146;4498;2368;2684;3543;7558;6587;13615;6811;8671;0;0;0;0;0;0
4147;4502;2257;2691;3307;3861;6590;13634;6915;8685;0;0;0;0;0;0
4148;4502;2310;2224;3446;1272;6600;13591;6835;8669;0;0;0;0;0;0
4149;4493;2265;2133;3326;113;6603;13588;6798;8611;0;0;0;0;0;0
4150;4494;2266;2421;3346;0;6603;13589;6560;8608;0;0;0;0;0;0
4151;4496;2188;2248;3319;0;6613;13599;6242;8347;0;0;0;0;0;0
4152;4498;2197;1900;3050;0;6615;13437;6143;6800;0;0;0;0;0;0
4153;4471;2179;1570;2835;0;6624;13291;6134;5949;0;0;0;0;0;0
4154;4348;2193;1290;2555;0;6628;13286;5914;5710;0;0;0;0;0;0
4155;4466;2176;1246;2313;0;6632;13266;6213;5721;0;0;0;0;0;0
4156;4471;2100;1351;2000;5;6641;13472;6681;5911;0;0;0;0;0;0
4157;4466;2185;1220;1963;309;6647;13625;7047;6863;0;0;0;0;0;0
4158;4477;2254;1164;1662;1752;6652;13616;8023;8335;0;0;0;0;0;0
4159;4493;2299;875;1224;4856;6655;13591;8241;8797;0;0;0;0;0;0
4160;4509;2373;785;999;8857;6651;13635;8332;9185;0;0;0;0;0;0
4161;4520;2378;857;914;12823;6643;13640;8349;9362;0;0;0;0;0;0
4162;4519;2341;978;724;16483;6639;13689;8392;8991;0;0;0;0;0;0
4163;4503;2252;846;624;19219;6626;13684;8361;8839;0;0;0;0;0;0
4164;4510;2206;542;651;21115;6622;13595;8143;8733;0;0;0;0;0;0
4165;4510;2322;318;730;21967;6617;13351;8129;8659;0;0;0;0;0;0
4166;4504;2253;247;1015;21639;6609;13339;7686;8624;0;0;0;0;0;0
4167;4503;2218;313;1283;20067;6478;13310;7252;8601;0;0;0;0;0;0
4168;4509;2253;333;1489;17274;6424;13274;7227;8736;0;0;0;0;0;0
4169;4497;2290;267;1845;13170;6588;13280;7347;8957;0;0;0;0;0;0
4170;4512;2341;172;2335;8154;6588;13316;7576;9207;0;0;0;0;0;0
4171;4517;2407;132;2850;3634;6584;13301;7551;9324;0;0;0;0;0;0
4172;4514;2388;178;3328;1148;6584;13321;7513;9374;0;0;0;0;0;0
4173;4519;2323;169;4117;128;6595;13428;7327;8960;0;0;0;0;0;0
4174;4508;2191;181;4827;0;6602;13527;7101;8741;0;0;0;0;0;0
4175;4518;2255;120;4883;0;6613;13490;6620;8633;0;0;0;0;0;0
4176;4503;2209;129;4152;0;6625;13029;6352;7953;0;0;0;0;0;0
4177;4437;2273;240;3427;0;6618;12997;6233;7667;0;0;0;0;0;0
4178;4451;2233;123;2899;0;6624;12861;5783;7604;0;0;0;0;0;0
4179;4449;2284;80;2852;0;6624;12748;5495;7627;0;0;0;0;0;0
4180;4433;2315;34;2791;4;6627;12553;5541;7647;0;0;0;0;0;0
4181;4425;2272;24;2517;253;6632;12736;6413;7736;0;0;0;0;0;0
4182;4430;2299;110;2061;1639;6634;12816;7092;8683;0;0;0;0;0;0
4183;4449;2389;111;1522;4385;6634;12846;7460;9141;0;0;0;0;0;0
4184;4474;2522;72;1016;8089;6631;12860;7474;9317;0;0;0;0;0;0
4185;4486;2378;23;824;11957;6630;12865;7461;9333;0;0;0;0;0;0
4186;4474;2373;17;687;14835;6627;12916;7505;9422;0;0;0;0;0;0
4187;4485;2423;10;628;17150;6619;12891;7524;9529;0;0;0;0;0;0
4188;4484;2406;22;624;18595;6617;13034;7391;9490;0;0;0;0;0;0
4189;4503;2381;41;772;19105;6606;13090;7355;9380;0;0;0;0;0;0
4190;4524;2391;78;931;17787;6603;13091;6743;9314;0;0;0;0;0;0
4191;4515;2371;99;1080;16123;6598;13035;6752;9249;0;0;0;0;0;0
4192;4486;2402;105;1219;13324;6592;13012;6752;8926;0;0;0;0;0;0
4193;4474;2411;148;1206;9326;6590;13032;6828;9142;0;0;0;0;0;0
4194;4501;2402;179;1233;5851;6596;13026;6920;9445;0;0;0;0;0;0
4195;4510;2464;217;1253;3071;6589;13228;6876;9521;0;0;0;0;0;0
4196;4518;2530;234;1103;1159;6599;13464;6848;9479;0;0;0;0;0;0
4197;4520;2519;146;1101;135;6609;13441;6949;9191;0;0;0;0;0;0
4198;4509;2469;103;1126;0;6612;13443;6957;8888;0;0;0;0;0;0
4199;4507;2285;100;1359;0;6613;13423;6329;8830;0;0;0;0;0;0
4200;4488;2325;100;1412;0;6625;13354;5707;7549;0;0;0;0;0;0
4201;4469;2280;110;1349;0;6633;13229;5466;6713;0;0;0;0;0;0
4202;4479;2283;228;1286;0;6636;13257;5119;6228;0;0;0;0;0;0
4203;4489;2284;353;1254;0;6640;13348;5192;5959;0;0;0;0;0;0
4204;4474;2269;405;1472;4;6644;13418;5446;6035;0;0;0;0;0;0
4205;4471;2269;536;1622;277;6645;13463;5887;7034;0;0;0;0;0;0
4206;4475;2360;816;1485;1734;6645;13572;6552;8257;0;0;0;0;0;0
4207;4498;2333;720;1165;4665;6649;13706;7120;8795;0;0;0;0;0;0
4208;4527;2366;562;1013;8668;6645;13723;7282;8780;0;0;0;0;0;0
4209;4518;2308;506;1108;12805;6637;13689;7165;8661;0;0;0;0;0;0
4210;4531;2349;573;1296;16538;6632;13605;7169;8623;0;0;0;0;0;0
4211;4543;2349;588;1415;19231;6633;13545;6793;8229;0;0;0;0;0;0
4212;4551;2313;537;1518;21526;6621;13439;6100;7800;0;0;0;0;0;0
4213;4544;2274;487;1524;22431;6590;13258;5343;7789;0;0;0;0;0;0
4214;4549;2243;371;1687;21436;6585;13066;5256;7978;0;0;0;0;0;0
4215;4520;2235;310;1781;19372;6580;12950;5370;8190;0;0;0;0;0;0
4216;4509;2245;265;1676;16566;6583;12808;5972;8202;0;0;0;0;0;0
4217;4499;2349;203;1510;12944;6587;13055;6543;8253;0;0;0;0;0;0
4218;4506;2391;202;1229;8982;6580;13005;6736;8520;0;0;0;0;0;0
4219;4515;2357;190;986;4664;6584;13046;6732;8562;0;0;0;0;0;0
4220;4519;2371;232;836;1535;6606;13113;6693;8601;0;0;0;0;0;0
4221;4518;2344;198;738;134;6618;12992;6469;8550;0;0;0;0;0;0
4222;4507;2388;136;574;0;6620;12132;6403;8546;0;0;0;0;0;0
4223;4518;2289;158;473;0;6620;12063;5652;8283;0;0;0;0;0;0
4224;4525;2273;160;434;0;6627;11837;4538;6418;0;0;0;0;0;0
4225;4502;2304;131;464;0;6625;11601;4060;5417;0;0;0;0;0;0
4226;4502;2406;109;389;0;6628;11209;4021;4512;0;0;0;0;0;0
4227;4487;2378;68;321;0;6632;11293;4032;4391;0;0;0;0;0;0
4228;4462;2353;21;290;5;6638;11518;4016;4392;0;0;0;0;0;0
4229;4470;2338;8;281;381;6637;11577;3990;4501;0;0;0;0;0;0
4230;4471;2305;16;270;2576;6638;11683;3986;4528;0;0;0;0;0;0
4231;4487;2352;20;243;7138;6618;11752;4006;4408;0;0;0;0;0;0
4232;4508;2417;22;144;13180;6575;11688;3969;4231;0;0;0;0;0;0
4233;4518;2444;48;107;19510;6563;11670;3655;4107;0;0;0;0;0;0
4234;4533;2452;63;129;24595;6556;11504;3321;4073;0;0;0;0;0;0
4235;4540;2449;64;210;27853;6494;11574;3456;3995;0;0;0;0;0;0
4236;4544;2496;72;289;28854;6490;11148;2995;3667;0;0;0;0;0;0
4237;4553;2477;102;379;28060;6486;10310;2906;3506;0;0;0;0;0;0
4238;4535;2462;146;561;26766;6479;10250;2843;3450;0;0;0;0;0;0
4239;4509;2413;195;727;24382;6476;10541;2798;3450;0;0;0;0;0;0
